1997PhDT........46C 9827280
1997PhDT........46G 9827287
1997PhDT........46H 9827290
1997PhDT........46K 9807380
1997PhDT........46L 9807715
1997PhDT........46P 9804881
1997PhDT........46T 9818881
1997PhDT........46W 9723862
1997PhDT........46Z 9812822
1997PhDT........47C 9824906
1997PhDT........47D 9724097
1997PhDT........47E 9823704
1997PhDT........47F 9736554
1997PhDT........47G 9805287
1997PhDT........47H 9819246
1997PhDT........47K 9816598
1997PhDT........47L 9716867
1997PhDT........47M 9732136
1997PhDT........47N 9827303
1997PhDT........47R 9819977
1997PhDT........47T 9821842
1997PhDT........47V 9800934
1997PhDT........47W 9738998
1997PhDT........47Y 9720065
1997PhDT........48A 9813576
1997PhDT........48C 9809508
1997PhDT........48D 9811068
1997PhDT........48E 9811075
1997PhDT........48F 9808406
1997PhDT........48G 9723974
1997PhDT........48L 9815445
1997PhDT........48M 9726593
1997PhDT........48N 9727587
1997PhDT........48P 9715012
1997PhDT........48T 9807815
1997PhDT........48V 9817756
1997PhDT........48Y 9811936
1997PhDT........48Z 9807860
1997PhDT........49A 9727521
1997PhDT........49C 9802615
1997PhDT........49G 9809719
1997PhDT........49J 9714921
1997PhDT........49K 9719945
1997PhDT........49M 9737738
1997PhDT........49O 9812368
1997PhDT........49P 9801755
1997PhDT........49R 9805364
1997PhDT........49W 9801508
1997PhDT........49Y 9825619
1997PhDT........49Z 9807050
1997PhDT........50A 9730285
1997PhDT........50C 9816447
1997PhDT........50D 9812863
1997PhDT........50F 9721034
1997PhDT........50H 9800529
1997PhDT........50J 9726263
1997PhDT........50K 9713470
1997PhDT........50L 9807312
1997PhDT........50M 9822669
1997PhDT........50O 9738467
1997PhDT........50P 9806380
1997PhDT........50R 9800921
1997PhDT........50V 9801809
1997PhDT........50W 9810721
1997PhDT........50Z 9806468
1997PhDT........51C 9738530
1997PhDT........51D 9810410
1997PhDT........51F 9736555
1997PhDT........51G 9735516
1997PhDT........51J 9719135
1997PhDT........51K 9721119
1997PhDT........51L 9723386
1997PhDT........51P 9800555
1997PhDT........51R 9813344
1997PhDT........51T 9810326
1997PhDT........51V 9809408
1997PhDT........51W 9814377
1997PhDT........51Y 9729925
1997PhDT........52A 9726049
1997PhDT........52C 9735685
1997PhDT........52D 9818583
1997PhDT........52F 9812870
1997PhDT........52G 9819144
1997PhDT........52H 9810668
1997PhDT........52J 9812447
1997PhDT........52K 9818361
1997PhDT........52L 9726659
1997PhDT........52M 9807893
1997PhDT........52P 9807016
1997PhDT........52R 9806434
1997PhDT........52S 9737251
1997PhDT........52T 9807679
1997PhDT........52V 9811424
1997PhDT........52W 9736657
1997PhDT........52Y 9821859
1997PhDT........53A 9734864
1997PhDT........53C 9826593
1997PhDT........53D 9808433
1997PhDT........53F 9736557
1997PhDT........53H 9737135
1997PhDT........53J 9802323
1997PhDT........53L 9723899
1997PhDT........53S 9737252
1997PhDT........53V 9814474
1997PhDT........53Y 9801824
1997PhDT........53Z 9732218
1997PhDT........54A 9807417
1997PhDT........54C 9812544
1997PhDT........54D 9801082
1997PhDT........54G 9813262
1997PhDT........54H 9808940
1997PhDT........54J 9737147
1997PhDT........54K 9736313
1997PhDT........54L 9807880
1997PhDT........54P 9731690
1997PhDT........54R 9821926
1997PhDT........54W 9823571
1997PhDT........54Y 9731895
1997PhDT........54Z 9800668
1997PhDT........55C 9802008
1997PhDT........55D 9828664
1997PhDT........55F 9812872
1997PhDT........55G 9817311
1997PhDT........55H 9732513
1997PhDT........55J 9800465
1997PhDT........55L 9729131
1997PhDT........55P 9821803
1997PhDT........55R 9813158
1997PhDT........55T 9729285
1997PhDT........55V 9735406
1997PhDT........55W 9812806
1997PhDT........55Y 9805531
1997PhDT........56C 9732699
1997PhDT........56D 9718579
1997PhDT........56J 9727368
1997PhDT........56K 9809352
1997PhDT........56L 9733355
1997PhDT........56P 9800553
1997PhDT........56R 9738883
1997PhDT........56S 9729389
1997PhDT........56T 9815852
1997PhDT........56V 9803383
1997PhDT........56W 9727184
1997PhDT........56Y 9732410
1997PhDT........56Z 9814716
1997PhDT........57C 9710898
1997PhDT........57D 9732504
1997PhDT........57F 9737104
1997PhDT........57G 9732736
1997PhDT........57H 9817767
1997PhDT........57K 9724503
1997PhDT........57L 9721734
1997PhDT........57M 9728888
1997PhDT........57P 9819100
1997PhDT........57S 9732635
1997PhDT........57V 9808968
1997PhDT........57W 9807044
1997PhDT........57Y 9800945
1997PhDT........57Z 9810557
1997PhDT........58C 9725976
1997PhDT........58F 9817477
1997PhDT........58G 9802881
1997PhDT........58H 9801704
1997PhDT........58J 9834316
1997PhDT........58K 9823404
1997PhDT........58L 9729705
1997PhDT........58M 9817528
1997PhDT........58P 9810187
1997PhDT........58S 9804073
1997PhDT........58V 9736180
1997PhDT........58W 9725801
1997PhDT........58Y 9807681
1997PhDT........59C 9824888
1997PhDT........59K 9826992
1997PhDT........59P 9803555
1997PhDT........59R 9814295
1997PhDT........59S 9807395
1997PhDT........59V 9813367
1997PhDT........59W 9813810
1997PhDT........59Z 9800837
1997PhDT........60A 9720477
1997PhDT........60C 9816439
1997PhDT........60D 9732487
1997PhDT........60H 9733306
1997PhDT........60J 9841156
1997PhDT........60M 9732138
1997PhDT........60P 9827069
1997PhDT........60T 9807458
1997PhDT........60V 9729488
1997PhDT........60Y 9735787
1997PhDT........61C 9824894
1997PhDT........61F 9721575
1997PhDT........61G 9736828
1997PhDT........61H 9824084
1997PhDT........61S 9727599
1997PhDT........61T 9811927
1997PhDT........61W 9817772
1997PhDT........62B 9735209
1997PhDT........62D 9730938
1997PhDT........62K 9811540
1997PhDT........62L 9842546
1997PhDT........62M 9805701
1997PhDT........62R 9729476
1997PhDT........62V 9727150
1997PhDT........62W 9827151
1997PhDT........63A 9719253
1997PhDT........63B 9810085
1997PhDT........63C 9733522
1997PhDT........63F 9829605
1997PhDT........63G 9809955
1997PhDT........63H 9806984
1997PhDT........63K 9820991
1997PhDT........63L 9819679
1997PhDT........63M 9814460
1997PhDT........63R 9738846
1997PhDT........63S 9825086
1997PhDT........63T 9736650
1997PhDT........63W 9907127
1997PhDT........64B 9804969
1997PhDT........64F 9733941
1997PhDT........64G 9809528
1997PhDT........64J 9732108
1997PhDT........64P 9717410
1997PhDT........64R 9838442
1997PhDT........64S 9802214
1997PhDT........64T 9811759
1997PhDT........64W 9817598
1997PhDT........65A 9800684
1997PhDT........65C 9719110
1997PhDT........65D 9809938
1997PhDT........65F 9824068
1997PhDT........65G 9822444
1997PhDT........65J 9824093
1997PhDT........65K 9724725
1997PhDT........65L 9725485
1997PhDT........65M 9725440
1997PhDT........65S 9811237
1997PhDT........66A 9922160
1997PhDT........66B 9821293
1997PhDT........66H 9813024
1997PhDT........66K 9733611
1997PhDT........66L 9714937
1997PhDT........66M 9727445
1997PhDT........66P 9725190
1997PhDT........66S 9738842
1997PhDT........67A 9810321
1997PhDT........67B 9810080
1997PhDT........67C 9815019
1997PhDT........67F 9808879
1997PhDT........67G 9721986
1997PhDT........67H 9731561
1997PhDT........67J 9736301
1997PhDT........67K 9812251
1997PhDT........67L 9803276
1997PhDT........67R 9811545
1997PhDT........67S 9802121
1997PhDT........67T 9738931
1997PhDT........67W 9807518
1997PhDT........68C 9831101
1997PhDT........68D 9718610
1997PhDT........68F 9835128
1997PhDT........68G 9721984
1997PhDT........68H 9805680
1997PhDT........68K 9811539
1997PhDT........68L 9733349
1997PhDT........68M 9725097
1997PhDT........68P 9827064
1997PhDT........68R 9723403
1997PhDT........68T 9816074
1997PhDT........69D 9834312
1997PhDT........69F 9818945
1997PhDT........69H 9828743
1997PhDT........69J 9717417
1997PhDT........69L 9722029
1997PhDT........69M 9729710
1997PhDT........69R 9824677
1997PhDT........69S 9730077
1997PhDT........69T 9738929
1997PhDT........69W 9736988
1997PhDT........70A 9736526
1997PhDT........70C 9805263
1997PhDT........70D 9732690
1997PhDT........70H 9813268
1997PhDT........70J 9822464
1997PhDT........70L 9802079
1997PhDT........70M 9812905
1997PhDT........70R 9806929
1997PhDT........70S 9727612
1997PhDT........70W 9726280
1997PhDT........71A 9725813
1997PhDT........71B 9802000
1997PhDT........71F 9727554
1997PhDT........71H 9806980
1997PhDT........71J 9736299
1997PhDT........71K 9811116
1997PhDT........71M 9818248
1997PhDT........71R 9957086
1997PhDT........71S 9802220
1997PhDT........71T 9724290
1997PhDT........71W 9719272
1997PhDT........72A 9729524
1997PhDT........72B 9826117
1997PhDT........72C 9812854
1997PhDT........72F 9737099
1997PhDT........72H 9809346
1997PhDT........72K 9800534
1997PhDT........72L 9802685
1997PhDT........72M 9809829
1997PhDT........72R 9725192
1997PhDT........72S 9825098
1997PhDT........73A 9801991
1997PhDT........73B 9734357
1997PhDT........73C 9725164
1997PhDT........73D 9724647
1997PhDT........73H 9820439
1997PhDT........73P 9840328
1997PhDT........74A 9809916
1997PhDT........74B 9714083
1997PhDT........74C 9733842
1997PhDT........74D 9806068
1997PhDT........74H 9728445
1997PhDT........74P 9736035
1997PhDT........74R 9807340
1997PhDT........74T 9800414
1997PhDT........75A 9804886
1997PhDT........75B 9811253
1997PhDT........75C 9732257
1997PhDT........75H 9809888
1997PhDT........75K 9736587
1997PhDT........75L 9812256
1997PhDT........75M 9727579
1997PhDT........75R 9728459
1997PhDT........75S 9736371
1997PhDT........75T 9730846
1997PhDT........76A 9819366
1997PhDT........76B 9811495
1997PhDT........76G 9725730
1997PhDT........76K 9724118
1997PhDT........76L 9815792
1997PhDT........76M 9811541
1997PhDT........76R 9802104
1997PhDT........76S 9812922
1997PhDT........76T 9825961
1997PhDT........76W 9802483
1997PhDT........77A 9824851
1997PhDT........77C 9730042
1997PhDT........77F 9732507
1997PhDT........77G 9728442
1997PhDT........77L 9737658
1997PhDT........77S 9800039
1997PhDT........77T 9729485
1997PhDT........78A 9823651
1997PhDT........78B 9720936
1997PhDT........78C 9711585
1997PhDT........78G 9800356
1997PhDT........78K 9808888
1997PhDT........78L 9717301
1997PhDT........78M 9809747
1997PhDT........78S 9724183
1997PhDT........79B 9725159
1997PhDT........79C 9726737
1997PhDT........79H 9731562
1997PhDT........79L 9800540
1997PhDT........79M 9727954
1997PhDT........79P 9735783
1997PhDT........79S 9822032
1997PhDT........79T 9808381
1997PhDT........80B 9811027
1997PhDT........80D 9802856
1997PhDT........80K 9818357
1997PhDT........80M 9727582
1997PhDT........80R 9729423
1997PhDT........80S 9717455
1997PhDT........80W 9801818
1997PhDT........81A 9733551
1997PhDT........81C 9723269
1997PhDT........81F 9802634
1997PhDT........81G 9828700
1997PhDT........81K 9735528
1997PhDT........81L 9830094
1997PhDT........81M 9823635
1997PhDT........81P 9725775
1997PhDT........81T 9818429
1997PhDT........81W 9725806
1997PhDT........82A 9816275
1997PhDT........82B 9732892
1997PhDT........82C 9731383
1997PhDT........82F 9719941
1997PhDT........82G 9733060
1997PhDT........82L 9808631
1997PhDT........82M 9824119
1997PhDT........82P 9737664
1997PhDT........82S 9738778
1997PhDT........82T 9735455
1997PhDT........83C 9800516
1997PhDT........83D 9810113
1997PhDT........83F 9726257
1997PhDT........83G 9820901
1997PhDT........83H 9735083
1997PhDT........83M 9716401
1997PhDT........83P 9727592
1997PhDT........83R 9802739
1997PhDT........83S 9723723
1997PhDT........83T 9815197
1997PhDT........83W 9823689
1997PhDT........84A 9730479
1997PhDT........84B 9819205
1997PhDT........84C 9812858
1997PhDT........84D 9800858
1997PhDT........84F 9737309
1997PhDT........84G 9802307
1997PhDT........84K 9800757
1997PhDT........84M 9814105
1997PhDT........84P 9814933
1997PhDT........84W 9736048
1997PhDT........85A 9728135
1997PhDT........85B 9822014
1997PhDT........85C 9821898
1997PhDT........85F 9734819
1997PhDT........85G 9800727
1997PhDT........85H 9721103
1997PhDT........85K 9810676
1997PhDT........85L 9722025
1997PhDT........85M 9735424
1997PhDT........85R 9825059
1997PhDT........85T 9728464
1997PhDT........86A 9722366
1997PhDT........86C 9735895
1997PhDT........86D 9802021
1997PhDT........86F 9738425
1997PhDT........86G 9717277
1997PhDT........86H 9802312
1997PhDT........86K 9717294
1997PhDT........86L 9817769
1997PhDT........86M 9814107
1997PhDT........86P 9835117
1997PhDT........86S 9730844
1997PhDT........86W 9827141
1997PhDT........87B 9806771
1997PhDT........87C 9807746
1997PhDT........87F 9723748
1997PhDT........87H 9802901
1997PhDT........87L 9822647
1997PhDT........87M 9802349
1997PhDT........87S 9807567
1997PhDT........87T 9810296
1997PhDT........87W 9806615
1997PhDT........88B 9819369
1997PhDT........88C 9736255
1997PhDT........88D 9734358
1997PhDT........88G 9737610
1997PhDT........88H 9805605
1997PhDT........88K 9722655
1997PhDT........88T 9819430
1997PhDT........88W 9733833
1997PhDT........89A 9821481
1997PhDT........89B 9808417
1997PhDT........89C 9729427
1997PhDT........89H 9736754
1997PhDT........89K 9827002
1997PhDT........89M 9809975
1997PhDT........89P 9809092
1997PhDT........89R 9731928
1997PhDT........89S 9704406
1997PhDT........89W 9809832
1997PhDT........90B 9802589
1997PhDT........90C 9810105
1997PhDT........90D 9800353
1997PhDT........90F 9818596
1997PhDT........90G 9814405
1997PhDT........90P 9800400
1997PhDT........90R 9726013
1997PhDT........90T 9803686
1997PhDT........90W 9805529
1997PhDT........91B 9806958
1997PhDT........91D 9737094
1997PhDT........91G 9714927
1997PhDT........91L 9812287
1997PhDT........91P 9813403
1997PhDT........91S 9734642
1997PhDT........91T 9808966
1997PhDT........91W 9802136
1997PhDT........92A 9803112
1997PhDT........92C 9812855
1997PhDT........92D 9821361
1997PhDT........92H 9714121
1997PhDT........92K 9737551
1997PhDT........92M 9809978
1997PhDT........92T 9800655
1997PhDT........93C 9719867
1997PhDT........93D 9813252
1997PhDT........93G 9826926
1997PhDT........93M 9818807
1997PhDT........94B 9728130
1997PhDT........94C 9731776
1997PhDT........94D 9840294
1997PhDT........94F 9728439
1997PhDT........94H 9730051
1997PhDT........94K 9822942
1997PhDT........94L 9803933
1997PhDT........94M 9808315
1997PhDT........94P 9730414
1997PhDT........94S 9901391
1997PhDT........94T 9807456
1997PhDT........95A 9824861
1997PhDT........95C 9814581
1997PhDT........95D 9711781
1997PhDT........95G 9816461
1997PhDT........95L 9821877
1997PhDT........95M 9725763
1997PhDT........95P 9732156
1997PhDT........95R 9823042
1997PhDT........95S 9815927
1997PhDT........95W 9729949
1997PhDT........96B 9819371
1997PhDT........96D 9802443
1997PhDT........96F 9719940
1997PhDT........96G 9808447
1997PhDT........96L 9812034
1997PhDT........96P 9836080
1997PhDT........96S 9735823
1997PhDT........97B 9808418
1997PhDT........97C 9808428
1997PhDT........97L 9704401
1997PhDT........97P 9810185
1997PhDT........97S 9815813
1997PhDT........97T 9806437
1997PhDT........97W 9806851
1997PhDT........98B 9736244
1997PhDT........98C 9719115
1997PhDT........98D 9813249
1997PhDT........98L 9800021
1997PhDT........98P 9825046
1997PhDT........98R 9816516
1997PhDT........98S 9729280
1997PhDT........99A 9820440
1997PhDT........99B 9818307
1997PhDT........99D 9802709
1997PhDT........99F 9816707
1997PhDT........99G 9812440
1997PhDT........99L 9825611
1997PhDT........99M 9800545
1997PhDT........99P 9800394
1997PhDT........99R 9713471
1997PhDT........99S 9827319
1997PhDT.......100A 9724798
1997PhDT.......100B 9802433
1997PhDT.......100D 9808595
1997PhDT.......100G 9728203
1997PhDT.......100H 9732510
1997PhDT.......100L 9811488
1997PhDT.......100M 9840321
1997PhDT.......100S 9814700
1997PhDT.......100T 9809406
1997PhDT.......101C 9814585
1997PhDT.......101F 9822102
1997PhDT.......101G 9803422
1997PhDT.......101K 9823673
1997PhDT.......101L 9726264
1997PhDT.......101P 9807015
1997PhDT.......101S 9819427
1997PhDT.......101T 9813406
1997PhDT.......102C 9806477
1997PhDT.......102F 9823899
1997PhDT.......102G 9812875
1997PhDT.......102L 9732128
1997PhDT.......102M 9802965
1997PhDT.......102P 9714890
1997PhDT.......102T 9804486
1997PhDT.......102W 9725802
1997PhDT.......103B 9717258
1997PhDT.......103C 9719097
1997PhDT.......103D 9714904
1997PhDT.......103F 9731619
1997PhDT.......103H 9811265
1997PhDT.......103K 9733074
1997PhDT.......103L 9726077
1997PhDT.......103M 9802968
1997PhDT.......103P 9823302
1997PhDT.......103R 9808907
1997PhDT.......103S 9809274
1997PhDT.......103T 9801163
1997PhDT.......103W 9800570
1997PhDT.......104F 9814743
1997PhDT.......104H 9804861
1997PhDT.......104K 9814367
1997PhDT.......104M 9725770
1997PhDT.......104P 9733122
1997PhDT.......104R 9825065
1997PhDT.......104S 9822718
1997PhDT.......105B 9811427
1997PhDT.......105C 9840284
1997PhDT.......105D 9824926
1997PhDT.......105G 9717435
1997PhDT.......105P 9738204
1997PhDT.......105S 9803966
1997PhDT.......105T 9814327
1997PhDT.......105W 9802140
1997PhDT.......106B 9814044
1997PhDT.......106G 9804028
1997PhDT.......106H 9806360
1997PhDT.......106K 9810322
1997PhDT.......106L 9822021
1997PhDT.......106M 9732886
1997PhDT.......106P 9736361
1997PhDT.......106S 9816412
1997PhDT.......106W 9722126
1997PhDT.......107B 9719938
1997PhDT.......107H 9807939
1997PhDT.......107L 9816908
1997PhDT.......107M 9728454
1997PhDT.......107R 9728290
1997PhDT.......107S 9806836
1997PhDT.......107T 9811928
1997PhDT.......107W 9823692
1997PhDT.......108C 9800958
1997PhDT.......108D 9800593
1997PhDT.......108G 9836522
1997PhDT.......108H 9802054
1997PhDT.......108K 9817241
1997PhDT.......108S 9714781
1997PhDT.......108T 9823783
1997PhDT.......108W 9807729
1997PhDT.......109B 9727197
1997PhDT.......109C 9736535
1997PhDT.......109G 9729812
1997PhDT.......109H 9725172
1997PhDT.......109L 9639945
1997PhDT.......109R 9804885
1997PhDT.......109S 9729265
1997PhDT.......110B 9714228
1997PhDT.......110C 9736190
1997PhDT.......110D 9733719
1997PhDT.......110G 9809334
1997PhDT.......110H 9711851
1997PhDT.......110K 9803250
1997PhDT.......110M 9803292
1997PhDT.......110S 9811995
1997PhDT.......110T 9731730
1997PhDT.......111B 9714085
1997PhDT.......111C 9731227
1997PhDT.......111G 9738203
1997PhDT.......111H 9803883
1997PhDT.......111K 9713783
1997PhDT.......111L 9738977
1997PhDT.......111R 9732629
1997PhDT.......112C 9735597
1997PhDT.......112D 9723344
1997PhDT.......112H 9724099
1997PhDT.......112K 9803251
1997PhDT.......112L 9811884
1997PhDT.......112M 9718036
1997PhDT.......113B 9824666
1997PhDT.......113C 9736498
1997PhDT.......113D 9817459
1997PhDT.......113L 9714892
1997PhDT.......113M 9810163
1997PhDT.......113P 9803327
1997PhDT.......114C 9902035
1997PhDT.......114H 9736753
1997PhDT.......114K 9804327
1997PhDT.......114P 9809385
1997PhDT.......114S 9731159
1997PhDT.......114T 9824156
1997PhDT.......114W 9728740
1997PhDT.......115B 9738888
1997PhDT.......115C 9815656
1997PhDT.......115G 9819564
1997PhDT.......115K 9723887
1997PhDT.......115L 9723890
1997PhDT.......115S 9732378
